#t p q a dW
624.22 0.0127528 -7.00701 0 0.0503627
624.23 0.00594968 -7.00639 0 -0.0314522
624.24 -0.197099 -7.00732 0 0.0177161
624.25 -0.131405 -7.00876 0 -0.0192357
624.26 -0.172697 -7.0107 0 0.0478141
624.27 -0.0221886 -7.01195 0 -0.0260166
624.28 -0.00276106 -7.01242 0 0.000736817
624.29 0.0762308 -7.01212 0 0.0219171
624.3 0.0745368 -7.01147 0 -0.00737247
624.31 0.142555 -7.01023 0 -0.0316866
624.32 0.155637 -7.00882 0 0.0170152
624.33 0.0308772 -7.00766 0 -0.0151151
624.34 0.113383 -7.00744 0 0.0326792
624.35 0.210086 -7.00545 0 0.0255105
624.36 -0.0434818 -7.00424 0 0.0096356
624.37 -0.0502638 -7.00462 0 -0.0147664
624.38 -0.0246774 -7.00486 0 -0.0150875
624.39 0.102663 -7.0047 0 -0.034832
624.4 -0.0341484 -7.00434 0 0.0828721
624.41 -0.125982 -7.00483 0 0.00170531
624.42 -0.085661 -7.00578 0 -0.0219974
624.43 -0.116316 -7.00718 0 -0.0279806
624.44 -0.0998811 -7.0083 0 -0.0431
624.45 -0.199455 -7.00997 0 -0.0220061
624.46 -0.30155 -7.01241 0 0.0241599
624.47 -0.344614 -7.01543 0 -0.0727956
624.48 -0.498557 -7.0197 0 0.0232381
624.49 -0.508902 -7.02451 0 -0.02981
624.5 -0.529159 -7.0298 0 0.00978844
624.51 -0.598143 -7.03536 0 0.00278054
624.52 -0.644148 -7.04195 0 0.00300973
624.53 -0.739138 -7.04855 0 -0.039405
624.54 -0.825633 -7.05637 0 0.00551935
624.55 -0.805663 -7.06453 0 0.0257356
624.56 -0.73543 -7.07245 0 0.0109955
624.57 -0.797525 -7.07965 0 0.0167458
624.58 -0.713238 -7.08717 0 -0.0293007
624.59 -0.801493 -7.09421 0 0.0322905
624.6 -0.830009 -7.10223 0 0.0301081
624.61 -0.794409 -7.11043 0 -0.0232485
624.62 -0.88669 -7.11884 0 -0.0394621
624.63 -0.874671 -7.1279 0 -0.043233
624.64 -0.744318 -7.13639 0 -0.00180718
624.65 -0.646867 -7.14358 0 -0.00105796
624.66 -0.659274 -7.15037 0 -0.0362822
624.67 -0.731877 -7.15749 0 0.0166595
624.68 -0.894725 -7.16512 0 0.00746453
624.69 -1.00758 -7.17493 0 -0.0214465
624.7 -0.873507 -7.18486 0 -0.0253636
624.71 -0.954176 -7.19382 0 -0.0308463
624.72 -1.08949 -7.20434 0 -0.0411531
624.73 -1.01883 -7.21504 0 0.0376121
624.74 -0.903428 -7.22468 0 0.00886776
624.75 -0.930093 -7.23439 0 -0.00822419
624.76 -0.869382 -7.24338 0 0.0261639
624.77 -0.754737 -7.2514 0 -0.0217308
624.78 -0.7041 -7.25897 0 -0.0134233
624.79 -0.752698 -7.26643 0 -0.0122092
624.8 -0.73983 -7.27407 0 0.0187372
624.81 -0.71517 -7.28136 0 -0.0305499
624.82 -0.726013 -7.28837 0 0.0214947
624.83 -0.608184 -7.29495 0 0.0173031
624.84 -0.495838 -7.30059 0 0.0388152
624.85 -0.399729 -7.30482 0 -0.0121355
624.86 -0.406868 -7.30873 0 -0.00671452
624.87 -0.366482 -7.3132 0 -0.00964145
624.88 -0.476334 -7.31717 0 0.0314907
624.89 -0.556791 -7.32217 0 0.0199442
624.9 -0.506821 -7.32759 0 -0.0278153
624.91 -0.560708 -7.33277 0 -0.0406125
624.92 -0.781264 -7.33937 0 -0.0078176
624.93 -0.822884 -7.34752 0 -0.00339177
624.94 -0.922224 -7.35614 0 0.0492575
624.95 -0.845647 -7.36478 0 0.0403166
624.96 -0.786245 -7.37278 0 -0.0329117
624.97 -1.05615 -7.38233 0 0.0100536
624.98 -0.951205 -7.39241 0 0.00538198
624.99 -1.07281 -7.402 0 0.00294254
625 -1.07606 -7.41288 0 -0.015951
625.01 -1.06666 -7.42351 0 0.0766082
625.02 -1.00358 -7.43347 0 0.0260906
625.03 -0.959131 -7.44306 0 0.0290827
625.04 -1.00585 -7.45297 0 -0.00429539
625.05 -1.07158 -7.46339 0 0.0118936
625.06 -1.2107 -7.47455 0 0.0201494
625.07 -1.01429 -7.48573 0 -0.0199102
625.08 -0.996392 -7.49594 0 0.00612846
625.09 -0.905585 -7.50596 0 -0.000263599
625.1 -0.915511 -7.51482 0 0.00970076
625.11 -0.922661 -7.52404 0 0.00597737
625.12 -1.08614 -7.53401 0 0.00501238
625.13 -1.16347 -7.54523 0 0.0097797
625.14 -1.26303 -7.5568 0 -0.031696
625.15 -1.30556 -7.56988 0 0.00105627
625.16 -1.28689 -7.58289 0 -0.00998217
625.17 -1.3371 -7.59609 0 0.037352
625.18 -1.20273 -7.60865 0 -0.0470653
625.19 -1.16185 -7.62059 0 -0.0146998
625.2 -1.15498 -7.63219 0 -0.0201172
625.21 -1.28411 -7.64471 0 -0.0121866
625.22 -1.19608 -7.65692 0 -0.0241355
625.23 -1.0508 -7.66839 0 -0.00615538
625.24 -0.936433 -7.67853 0 0.00848989
625.25 -0.735029 -7.68714 0 0.0642255
625.26 -0.461347 -7.69304 0 0.0161227
625.27 -0.505831 -7.69798 0 0.0116934
625.28 -0.532036 -7.70331 0 -0.00984342
625.29 -0.431882 -7.70785 0 0.0409987
625.3 -0.562999 -7.71241 0 -0.0132607
625.31 -0.480952 -7.71773 0 -0.0194066
625.32 -0.49148 -7.72233 0 0.0353309
625.33 -0.576138 -7.7273 0 0.0190908
625.34 -0.398154 -7.73195 0 -0.0404342
625.35 -0.384154 -7.73603 0 0.051278
625.36 -0.412016 -7.73961 0 0.0156723
625.37 -0.331005 -7.74363 0 0.0309471
625.38 -0.183502 -7.74633 0 -0.00780003
625.39 -0.111755 -7.74818 0 -0.023518
625.4 -0.0353062 -7.74902 0 0.0214401
625.41 -0.0370545 -7.74906 0 -0.0187316
625.42 -0.112075 -7.74968 0 -0.0561986
625.43 -0.144358 -7.75118 0 0.0404416
625.44 -0.028004 -7.75224 0 0.0188908
625.45 0.0829761 -7.75203 0 -0.0180611
625.46 0.25022 -7.75095 0 -0.0206923
625.47 0.120053 -7.74925 0 -0.021697
625.48 0.136128 -7.74779 0 -0.0236602
625.49 0.154514 -7.74669 0 0.0539602
625.5 0.0850046 -7.74497 0 0.0335588
625.51 0.0433779 -7.7441 0 -0.0138482
625.52 0.124414 -7.7436 0 -0.0344466
625.53 0.104178 -7.74275 0 0.00257906
625.54 0.128012 -7.7415 0 -0.011036
625.55 0.219188 -7.74 0 -0.0516667
625.56 0.156941 -7.73847 0 0.0248741
625.57 0.26109 -7.73649 0 0.0140271
625.58 0.303535 -7.73338 0 -0.00735795
625.59 0.348853 -7.73043 0 -0.0124701
625.6 0.370458 -7.72651 0 -0.016159
625.61 0.171054 -7.7238 0 0.0341566
625.62 0.11498 -7.72186 0 0.0138882
625.63 0.157037 -7.72006 0 0.0108634
625.64 0.266885 -7.71818 0 -0.0285532
625.65 0.255888 -7.71579 0 0.0464093
625.66 0.20197 -7.71322 0 -0.00779734
625.67 0.323997 -7.71096 0 0.0634636
625.68 0.28921 -7.70752 0 -0.00701759
625.69 0.252353 -7.70482 0 0.02442
625.7 0.379455 -7.70144 0 0.0310733
625.71 0.429007 -7.69756 0 0.0165407
625.72 0.44509 -7.69334 0 -0.00585802
625.73 0.325445 -7.68947 0 0.0429628
625.74 0.409766 -7.68584 0 0.0238357
625.75 0.426697 -7.68183 0 0.0246483
625.76 0.423838 -7.67719 0 0.00738728
625.77 0.320039 -7.67368 0 -0.0276602
625.78 0.268418 -7.67122 0 -0.03768
625.79 0.271962 -7.66834 0 0.0639967
625.8 0.266377 -7.66533 0 0.00262922
625.81 0.227502 -7.66264 0 -0.00378881
625.82 0.311388 -7.66034 0 -0.0594649
625.83 0.0260067 -7.6588 0 -0.0542889
625.84 -0.0157952 -7.65893 0 -0.00025578
625.85 0.00309883 -7.65888 0 0.0187904
625.86 0.253643 -7.65767 0 -0.00470891
625.87 0.200925 -7.65553 0 -0.0127873
625.88 0.149116 -7.65361 0 0.0390866
625.89 0.149051 -7.65196 0 -0.0253429
625.9 0.243085 -7.65023 0 -0.00839492
625.91 0.230265 -7.64779 0 -0.0157297
625.92 0.261188 -7.64559 0 -0.0230705
625.93 0.303169 -7.64335 0 -0.00103481
625.94 0.221373 -7.64046 0 -0.0100323
625.95 0.107385 -7.63849 0 0.0266925
625.96 0.0519547 -7.63762 0 0.0335923
625.97 0.116556 -7.63662 0 -0.0310434
625.98 0.0576514 -7.63585 0 0.0122237
625.99 0.172236 -7.63458 0 0.053863
626 0.298726 -7.63213 0 0.0356041
626.01 0.323191 -7.6289 0 -0.0143127
626.02 0.236649 -7.62593 0 0.0012766
626.03 0.334451 -7.62338 0 -0.00730931
626.04 0.227642 -7.62035 0 -0.00267369
626.05 0.332379 -7.61768 0 -0.0129991
626.06 0.437555 -7.61405 0 -0.0323149
626.07 0.567119 -7.60948 0 0.0277051
626.08 0.481553 -7.60415 0 0.0253146
626.09 0.59134 -7.59889 0 0.00787839
626.1 0.608837 -7.59286 0 0.0272695
626.11 0.581582 -7.58714 0 -0.00504347
626.12 0.592095 -7.58117 0 0.0255669
626.13 0.530952 -7.57541 0 -0.0212506
626.14 0.48306 -7.57089 0 -0.00351349
626.15 0.411581 -7.56668 0 -0.0319259
626.16 0.356912 -7.56299 0 0.023415
626.17 0.317538 -7.55945 0 0.0426329
626.18 0.329257 -7.55599 0 -0.039918
626.19 0.357811 -7.55299 0 -0.00129944
626.2 0.188803 -7.54961 0 0.0179481
626.21 0.267071 -7.54714 0 0.0170215
626.22 0.327154 -7.54437 0 0.019144
626.23 0.288958 -7.54044 0 -0.0359525
626.24 0.13531 -7.53838 0 -0.0598179
626.25 0.138407 -7.53747 0 0.00666222
626.26 0.177634 -7.53542 0 -0.0413577
626.27 0.24 -7.53354 0 -0.00721315
626.28 0.295699 -7.53101 0 -0.00359258
626.29 0.0870543 -7.52884 0 -0.0109633
626.3 0.0689389 -7.528 0 -0.0126436
626.31 0.0886323 -7.52703 0 0.03321
626.32 0.219599 -7.52552 0 0.00821869
626.33 0.188262 -7.52344 0 -0.00214726
626.34 0.310198 -7.52115 0 0.0336347
626.35 0.243874 -7.51821 0 -0.00607767
626.36 0.114795 -7.51656 0 -0.0207638
626.37 0.134913 -7.51539 0 -0.0165012
626.38 0.171603 -7.5141 0 -0.0190064
626.39 0.261204 -7.51204 0 -0.0343954
626.4 0.202469 -7.50942 0 -0.0115649
626.41 0.0165876 -7.5081 0 0.0155463
626.42 -0.197258 -7.50872 0 0.000882629
626.43 -0.164186 -7.5106 0 0.0205773
626.44 -0.0945752 -7.51175 0 0.0310192
626.45 -0.17302 -7.5126 0 0.00159336
626.46 -0.244706 -7.51444 0 0.0195513
626.47 -0.0662162 -7.51607 0 0.0172307
626.48 -0.110323 -7.51659 0 0.0205139
626.49 -0.175958 -7.51761 0 -0.0269808
626.5 -0.313211 -7.51958 0 0.0429234
626.51 -0.343502 -7.52249 0 0.0130314
626.52 -0.170731 -7.52534 0 0.0108274
626.53 -0.206953 -7.52734 0 -0.0098929
626.54 -0.212464 -7.52949 0 -0.029897
626.55 -0.193732 -7.53154 0 0.00356917
626.56 -0.155598 -7.53356 0 -0.0235364
626.57 -0.00883023 -7.53476 0 -0.0269266
626.58 -0.0146419 -7.53488 0 -0.0188079
626.59 -0.0572818 -7.53537 0 0.0389187
626.6 0.0428147 -7.53507 0 0.0267508
626.61 0.210605 -7.53399 0 0.0231952
626.62 0.231071 -7.53213 0 -0.041827
626.63 0.130519 -7.53087 0 -0.0141763
626.64 0.135381 -7.52977 0 0.0392603
626.65 0.129368 -7.52802 0 -0.00398166
626.66 0.28975 -7.52643 0 0.00886083
626.67 0.0942354 -7.52462 0 -0.0619921
626.68 0.0823723 -7.52404 0 0.00830065
626.69 0.0510228 -7.52349 0 0.0403096
626.7 0.132474 -7.52261 0 0.0410322
626.71 0.168942 -7.5211 0 0.00125623
626.72 0.219355 -7.51875 0 -0.0054431
626.73 0.150685 -7.51698 0 -0.0269165
626.74 0.0365922 -7.51623 0 0.00990012
626.75 0.102773 -7.51538 0 -0.010193
626.76 0.025411 -7.51439 0 0.000470131
626.77 0.0823159 -7.51345 0 0.0327756
626.78 0.123556 -7.51237 0 -0.0345459
626.79 0.109797 -7.51167 0 -0.0699426
626.8 0.0812193 -7.51063 0 -0.00730503
626.81 0.0762346 -7.5097 0 -0.040156
626.82 0.16077 -7.50879 0 -0.00892756
626.83 0.0609356 -7.50732 0 0.0140312
626.84 -0.0216784 -7.50707 0 0.0116428
626.85 -0.0882268 -7.50728 0 -0.0316975
626.86 -0.181672 -7.50855 0 -0.00202121
626.87 -0.357969 -7.51085 0 -0.0293434
626.88 -0.34937 -7.51452 0 0.0253671
626.89 -0.355196 -7.51789 0 -0.00104733
626.9 -0.446429 -7.52195 0 0.0212778
626.91 -0.293594 -7.52615 0 0.0190814
626.92 -0.238866 -7.5288 0 0.00151109
626.93 -0.266327 -7.5312 0 0.047623
626.94 -0.295023 -7.53391 0 0.0505414
626.95 -0.315532 -7.53683 0 0.000655707
626.96 -0.253199 -7.53958 0 -0.0382247
626.97 -0.14114 -7.54181 0 -0.0071961
626.98 -0.083513 -7.54273 0 -0.00625004
626.99 -0.0355009 -7.54316 0 0.0558205
627 0.00258286 -7.543 0 -0.00204464
627.01 -0.0723627 -7.54351 0 -0.0131053
627.02 0.0546779 -7.54357 0 -0.0336165
627.03 0.0682502 -7.54354 0 -0.00405517
627.04 0.0799934 -7.54265 0 -0.0327783
627.05 0.0850901 -7.54211 0 0.0205455
627.06 0.0307273 -7.54116 0 0.0247682
627.07 0.048317 -7.54087 0 -0.0234234
627.08 0.205269 -7.5398 0 -0.04265
627.09 0.16153 -7.53812 0 0.0597887
627.1 0.322724 -7.5359 0 -0.00354017
627.11 0.302593 -7.53287 0 -0.0244088
627.12 0.355948 -7.52965 0 -0.0346074
627.13 0.287609 -7.5263 0 0.0165939
627.14 0.29736 -7.52375 0 -0.0285565
627.15 0.278309 -7.52077 0 -0.00381088
627.16 0.167397 -7.51819 0 0.00525866
627.17 0.208835 -7.51659 0 -0.0228497
627.18 0.359233 -7.51363 0 -0.0239813
627.19 0.437456 -7.50967 0 0.0419622
627.2 0.485077 -7.50499 0 -0.0677551
627.21 0.383748 -7.50076 0 -0.0114644
627.22 0.282581 -7.49738 0 -0.0227882
627.23 0.315055 -7.49497 0 0.00224759
627.24 0.415939 -7.49155 0 -0.0325414
627.25 0.34207 -7.48819 0 -0.0107009
627.26 0.515026 -7.48437 0 -0.00215008
627.27 0.483917 -7.47965 0 0.0235606
627.28 0.466899 -7.47484 0 -0.00902824
627.29 0.445389 -7.47042 0 0.00483325
627.3 0.389251 -7.46632 0 0.0124742
627.31 0.44133 -7.46209 0 0.01805
627.32 0.622001 -7.4573 0 0.00232497
627.33 0.635653 -7.45074 0 -0.00239268
627.34 0.538235 -7.4449 0 0.00318682
627.35 0.675405 -7.43879 0 -0.00610414
627.36 0.798166 -7.43186 0 -0.0132199
627.37 0.942374 -7.42351 0 -0.00798163
627.38 0.86169 -7.41454 0 0.00503659
627.39 0.906068 -7.40559 0 0.00446543
627.4 0.96484 -7.3957 0 0.0191733
627.41 1.00065 -7.38625 0 0.0194061
627.42 1.00329 -7.3762 0 0.0661517
627.43 1.09288 -7.36539 0 -0.0162919
627.44 1.04673 -7.35434 0 -0.0318604
627.45 1.0739 -7.34408 0 -0.0190535
627.46 1.03276 -7.33378 0 -0.0121041
627.47 0.962188 -7.32379 0 -0.00935191
627.48 0.951754 -7.31406 0 -0.00279681
627.49 0.94338 -7.30479 0 -0.0824017
627.5 0.928209 -7.29595 0 -0.010499
627.51 0.940717 -7.28669 0 -0.0151964
627.52 0.906125 -7.27745 0 -0.00611768
627.53 0.940746 -7.2684 0 -0.0212766
627.54 0.749399 -7.26032 0 -0.0708433
627.55 0.890243 -7.25274 0 -0.0555272
627.56 0.805744 -7.24445 0 0.011034
627.57 0.907865 -7.23567 0 0.0299042
627.58 0.930316 -7.22668 0 0.00942104
627.59 1.02021 -7.21664 0 0.0127938
627.6 1.14083 -7.20594 0 -0.00274982
627.61 1.0094 -7.19463 0 -0.00701804
627.62 1.17421 -7.18387 0 0.00686192
627.63 1.16986 -7.17238 0 -0.0119061
627.64 0.999584 -7.16161 0 -0.0240772
627.65 0.962612 -7.15198 0 -0.0233305
627.66 0.93244 -7.14258 0 -0.042048
627.67 0.757057 -7.13428 0 -0.00289929
627.68 0.686958 -7.12724 0 -0.0352648
627.69 0.618501 -7.1203 0 -0.0315811
627.7 0.514531 -7.11475 0 0.00460931
627.71 0.365588 -7.11021 0 -0.00669739
627.72 0.433211 -7.10582 0 0.00840214
627.73 0.38485 -7.10128 0 0.00928449
627.74 0.369337 -7.09734 0 -0.0470208
627.75 0.342582 -7.09399 0 -0.00350404
627.76 0.494797 -7.09002 0 -0.0046027
627.77 0.571761 -7.08502 0 0.0225548
627.78 0.69582 -7.07855 0 0.027113
627.79 0.740508 -7.07154 0 -0.0011193
627.8 0.813516 -7.06368 0 -0.0316771
627.81 0.712929 -7.05675 0 0.0173124
627.82 0.731347 -7.0492 0 -0.0030925
627.83 0.782819 -7.04193 0 0.00242156
627.84 0.67738 -7.03425 0 -0.0177805
627.85 0.624066 -7.02779 0 0.00280507
627.86 0.521648 -7.02179 0 0.0290213
627.87 0.537636 -7.01616 0 -0.031288
627.88 0.488199 -7.01119 0 0.0186651
627.89 0.491081 -7.00657 0 -0.0261875
627.9 0.418618 -7.00225 0 0.0163569
627.91 0.563554 -6.99754 0 -0.00412601
627.92 0.73842 -6.99118 0 0.0124086
627.93 0.65804 -6.98432 0 0.0090122
627.94 0.777636 -6.97695 0 0.0130117
627.95 0.717133 -6.96915 0 -0.0064632
627.96 0.671309 -6.96186 0 -0.0425792
627.97 0.594046 -6.95618 0 -0.0202685
627.98 0.557212 -6.95042 0 0.00567535
627.99 0.377469 -6.94555 0 0.0213155
628 0.387905 -6.94157 0 -0.020576
628.01 0.378849 -6.9381 0 -0.0260618
628.02 0.291294 -6.93488 0 0.0114037
628.03 0.438114 -6.93142 0 0.0146129
628.04 0.351515 -6.92762 0 -0.0384626
628.05 0.382211 -6.92408 0 0.010235
628.06 0.431533 -6.9202 0 0.00727622
628.07 0.51498 -6.91539 0 -0.0377224
628.08 0.5251 -6.91037 0 -0.0346191
628.09 0.622128 -6.90468 0 0.06361
628.1 0.709484 -6.89792 0 -0.0266366
628.11 0.559051 -6.89149 0 -0.0174571
628.12 0.555999 -6.88632 0 0.0169423
628.13 0.724693 -6.87945 0 -0.0203214
628.14 0.795208 -6.872 0 0.0258195
628.15 0.741001 -6.86391 0 0.0150965
628.16 0.685348 -6.85665 0 0.0307394
628.17 0.677667 -6.84943 0 0.013961
628.18 0.81032 -6.84176 0 -0.0261179
628.19 0.846086 -6.83348 0 0.0332432
628.2 0.760977 -6.8253 0 -0.0246502
628.21 0.678501 -6.81811 0 0.009006
628.22 0.685104 -6.81103 0 -0.011784
628.23 0.697237 -6.80385 0 -0.0370511
628.24 0.795376 -6.79645 0 0.0300254
628.25 0.874808 -6.78803 0 -0.0320863
628.26 0.744194 -6.77983 0 0.0420671
628.27 0.751463 -6.77202 0 0.0139885
628.28 0.848198 -6.76396 0 0.0397616
628.29 0.818231 -6.75569 0 0.0424624
628.3 0.656736 -6.748 0 -0.0178787
628.31 0.777046 -6.74101 0 -0.00963745
628.32 0.582734 -6.73401 0 -0.0429276
628.33 0.503091 -6.72852 0 -0.0236701
628.34 0.535441 -6.72354 0 0.0264733
628.35 0.631434 -6.71771 0 -0.00874125
628.36 0.63729 -6.71116 0 -0.00413765
628.37 0.568097 -6.70488 0 0.000324669
628.38 0.511712 -6.69973 0 -0.000907662
628.39 0.437963 -6.69519 0 -0.0294783
628.4 0.349546 -6.69146 0 0.0239732
628.41 0.334165 -6.68789 0 -0.00338964
628.42 0.258192 -6.68509 0 -0.00126011
628.43 0.282126 -6.68251 0 0.0118872
628.44 0.248832 -6.67958 0 0.021543
628.45 0.26297 -6.67707 0 -0.0116966
628.46 0.210197 -6.67477 0 -0.00927755
628.47 0.345666 -6.67201 0 0.00713226
628.48 0.192246 -6.66925 0 0.0323209
628.49 0.283201 -6.66683 0 -0.028797
628.5 0.317239 -6.66394 0 -0.0541216
628.51 0.143285 -6.66154 0 0.0280459
628.52 0.223323 -6.65938 0 -0.00789976
628.53 0.219023 -6.65732 0 -0.00728572
628.54 0.33771 -6.65478 0 -0.0196086
628.55 0.248721 -6.65203 0 0.0149182
628.56 0.431055 -6.64846 0 0.00352445
628.57 0.418881 -6.64474 0 0.0310672
628.58 0.401581 -6.64005 0 -0.0278108
628.59 0.350949 -6.63669 0 -0.00291386
628.6 0.305383 -6.63332 0 -0.0591461
628.61 0.233692 -6.6309 0 0.025215
628.62 0.270324 -6.62819 0 0.0187111
628.63 0.418255 -6.62495 0 -0.0063069
628.64 0.467113 -6.62041 0 0.0397325
628.65 0.504924 -6.61568 0 -0.0341946
628.66 0.355177 -6.61122 0 0.00227596
628.67 0.357744 -6.60779 0 -0.0550013
628.68 0.317192 -6.60418 0 -0.0163518
628.69 0.314621 -6.60105 0 -0.00867085
628.7 0.361709 -6.59798 0 -0.00627732
628.71 0.249428 -6.59448 0 -0.0307727
628.72 0.0245861 -6.59291 0 -0.0105173
628.73 0.156287 -6.59229 0 -0.0124575
628.74 0.189697 -6.59083 0 0.0338071
628.75 0.282865 -6.58829 0 0.0447618
628.76 0.530016 -6.58435 0 -0.0284094
628.77 0.5249 -6.57955 0 -0.000784222
628.78 0.508285 -6.57409 0 0.0121145
628.79 0.518398 -6.56899 0 -0.0517167
628.8 0.486045 -6.56445 0 0.0126047
628.81 0.40923 -6.56014 0 -0.0167954
628.82 0.435134 -6.55643 0 -0.0227636
628.83 0.461787 -6.55192 0 0.0224989
628.84 0.482834 -6.54699 0 -0.0222186
628.85 0.357973 -6.54298 0 -0.0358167
628.86 0.298739 -6.53967 0 -0.0836991
628.87 0.199295 -6.53759 0 -0.0135112
628.88 0.278258 -6.5352 0 0.0239293
628.89 0.4124 -6.53155 0 0.0167622
628.9 0.429013 -6.52689 0 -0.0203117
628.91 0.270929 -6.52342 0 0.0602987
628.92 0.387531 -6.51986 0 -0.00931601
628.93 0.317584 -6.51627 0 -0.035476
628.94 0.264098 -6.51352 0 0.024051
628.95 0.235203 -6.51114 0 -0.0115351
628.96 0.254264 -6.50903 0 0.00909221
628.97 0.188989 -6.50706 0 0.00883918
628.98 0.191368 -6.50499 0 -0.0259524
628.99 0.129703 -6.5033 0 0.0290719
629 0.286464 -6.50103 0 -0.0326243
629.01 0.456985 -6.49765 0 -0.0118351
629.02 0.332876 -6.4936 0 0.0117211
629.03 0.302664 -6.49049 0 0.00536485
629.04 0.24072 -6.48776 0 0.0292138
629.05 0.33 -6.48482 0 -0.0448329
629.06 0.265939 -6.48229 0 -0.0307009
629.07 0.224501 -6.48003 0 -0.0137436
629.08 0.245566 -6.47832 0 0.0105723
629.09 0.351761 -6.47546 0 0.0173888
629.1 0.340986 -6.47182 0 0.00914411
629.11 0.209415 -6.46874 0 0.033205
629.12 0.173437 -6.46669 0 0.000442574
629.13 0.0503052 -6.46571 0 0.0364506
629.14 0.0619634 -6.46535 0 -0.00258427
629.15 0.183325 -6.46458 0 -0.0103885
629.16 0.123046 -6.46282 0 -0.0068864
629.17 0.247366 -6.46116 0 -0.00355899
629.18 0.32805 -6.45859 0 0.0645288
629.19 0.383874 -6.45463 0 -0.00172464
629.2 0.379513 -6.45096 0 0.00509397
629.21 0.301565 -6.44726 0 0.0250706
629.22 0.2897 -6.44433 0 -0.0239264
629.23 0.208892 -6.44159 0 0.00067732
629.24 0.245165 -6.43965 0 0.0348256
629.25 0.376462 -6.43611 0 -0.0321882
629.26 0.365334 -6.43249 0 -0.00189245
629.27 0.467065 -6.42871 0 0.0430625
629.28 0.551969 -6.42325 0 -0.0622358
629.29 0.638399 -6.41799 0 -0.00513502
629.3 0.574098 -6.41196 0 0.0323843
629.31 0.586124 -6.40627 0 0.0269211
629.32 0.723658 -6.39978 0 0.0358564
629.33 0.729645 -6.39229 0 -0.00675974
629.34 0.588256 -6.38549 0 -0.00890456
629.35 0.496628 -6.37978 0 0.0390622
629.36 0.588075 -6.37415 0 0.018433
629.37 0.581884 -6.3681 0 -0.00683355
629.38 0.585979 -6.36199 0 -0.0175276
629.39 0.433197 -6.35652 0 0.0129654
629.4 0.408163 -6.35213 0 0.00257399
629.41 0.582736 -6.34719 0 0.0264946
629.42 0.562818 -6.3416 0 -0.0040465
629.43 0.606226 -6.33544 0 -0.064598
629.44 0.582245 -6.32962 0 -0.024079
629.45 0.531561 -6.32434 0 0.0375863
629.46 0.553863 -6.31878 0 0.0195003
629.47 0.600478 -6.31307 0 0.0259198
629.48 0.680886 -6.30671 0 -0.0336025
629.49 0.599858 -6.30039 0 -0.00871033
629.5 0.512069 -6.29463 0 0.00728083
629.51 0.449845 -6.28962 0 -0.0292254
629.52 0.442955 -6.28554 0 0.00166639
629.53 0.530468 -6.28063 0 -0.0178748
629.54 0.514417 -6.27576 0 0.000583518
629.55 0.45987 -6.27049 0 -0.00597472
629.56 0.409549 -6.26605 0 0.0149197
629.57 0.514683 -6.26114 0 0.0248069
629.58 0.410042 -6.25649 0 0.00303282
629.59 0.339489 -6.25211 0 -0.0238424
629.6 0.285022 -6.2489 0 -0.0416922
629.61 0.0238708 -6.24749 0 0.00811102
629.62 0.084989 -6.24701 0 0.00653902
629.63 0.109293 -6.24602 0 -0.032823
629.64 0.0170089 -6.24523 0 -0.0212165
629.65 -0.00602105 -6.2455 0 0.0225094
629.66 0.136207 -6.24526 0 -0.00605745
629.67 0.106168 -6.24414 0 0.0535154
629.68 0.0479965 -6.24321 0 -0.0466846
629.69 0.00647355 -6.24262 0 0.0201817
629.7 -0.0385058 -6.24234 0 -0.0193405
629.71 0.0856998 -6.24231 0 0.0495363
629.72 0.189402 -6.24122 0 0.0108018
629.73 -0.0042838 -6.23997 0 -0.0101853
629.74 -0.00419811 -6.24008 0 -0.0175747
629.75 -0.0716167 -6.24041 0 -0.000589665
629.76 -0.105012 -6.24133 0 0.00160457
629.77 -0.115837 -6.24252 0 0.0151285
629.78 -0.0839317 -6.24346 0 -0.0422102
629.79 -0.0482622 -6.24435 0 -0.0191533
629.8 -0.04951 -6.24493 0 0.0109358
629.81 0.0804024 -6.24471 0 0.012718
629.82 0.0472367 -6.24374 0 -0.00713377
629.83 0.12498 -6.24272 0 -0.0411775
629.84 0.00926683 -6.24259 0 0.0451373
629.85 0.13406 -6.24176 0 0.0105996
629.86 0.101342 -6.24077 0 -0.0151286
629.87 0.0694438 -6.23976 0 -0.00849496
629.88 0.0750568 -6.23905 0 0.0863194
629.89 0.155802 -6.23763 0 0.0211566
629.9 0.122245 -6.23595 0 0.00668824
629.91 0.226924 -6.23405 0 -0.0239764
629.92 0.297973 -6.23137 0 0.0489196
629.93 0.338345 -6.22778 0 -0.0435667
629.94 0.381618 -6.2246 0 -0.00919255
629.95 0.469854 -6.22052 0 -0.0279604
629.96 0.402009 -6.21587 0 0.0159923
629.97 0.456002 -6.21142 0 -0.0211344
629.98 0.290641 -6.20755 0 0.0240072
629.99 0.323683 -6.20423 0 0.00556572
630 0.191653 -6.20127 0 0.0709612
630.01 0.309417 -6.19858 0 0.00484751
630.02 0.379629 -6.1953 0 0.0253283
630.03 0.299947 -6.19164 0 0.0724159
630.04 0.38983 -6.18766 0 0.000565821
630.05 0.515443 -6.18295 0 0.0242414
630.06 0.468113 -6.17762 0 -0.0161946
630.07 0.484486 -6.1731 0 -0.0281335
630.08 0.560761 -6.16794 0 -0.0115191
