#t x v
3.740000 -2.92751 -2.46679
3.750000 -2.95128 -2.33807
3.760000 -2.97332 -2.12194
3.770000 -2.99656 -2.41918
3.780000 -3.0193 -2.20263
3.790000 -3.04089 -2.12889
3.800000 -3.06215 -2.11516
3.810000 -3.08253 -2.00108
3.820000 -3.10029 -1.66313
3.830000 -3.11583 -1.51227
3.840000 -3.12968 -1.29181
3.850000 -3.14216 -1.21584
3.860000 -3.15354 -1.06585
3.870000 -3.16352 -0.961012
3.880000 -3.17274 -0.880766
3.890000 -3.17967 -0.620463
3.900000 -3.18508 -0.506063
3.910000 -3.19035 -0.538168
3.920000 -3.19624 -0.608053
3.930000 -3.2034 -0.755716
3.940000 -3.21153 -0.82645
3.950000 -3.21969 -0.814168
3.960000 -3.2267 -0.631915
3.970000 -3.2327 -0.570202
3.980000 -3.23829 -0.551039
3.990000 -3.24339 -0.498419
4.000000 -3.24813 -0.438623
4.010000 -3.25076 -0.162456
4.020000 -3.25097 0.0647993
4.030000 -3.25024 0.0983059
4.040000 -3.24789 0.299297
4.050000 -3.24527 0.238893
4.060000 -3.24389 0.108424
4.070000 -3.24173 0.280799
4.080000 -3.23867 0.306518
4.090000 -3.23459 0.464036
4.100000 -3.23142 0.250294
4.110000 -3.2278 0.410257
4.120000 -3.22319 0.481006
4.130000 -3.21838 0.489715
4.140000 -3.2128 0.609334
4.150000 -3.20474 0.921554
4.160000 -3.19672 0.728497
4.170000 -3.18894 0.79774
4.180000 -3.18276 0.516676
4.190000 -3.177 0.606796
4.200000 -3.17081 0.64366
4.210000 -3.16471 0.590504
4.220000 -3.15847 0.651376
4.230000 -3.1532 0.467021
4.240000 -3.14891 0.416009
4.250000 -3.14422 0.492382
4.260000 -3.13905 0.556001
4.270000 -3.13384 0.516207
4.280000 -3.12726 0.71749
4.290000 -3.11949 0.80759
4.300000 -3.11074 0.909516
4.310000 -3.10037 1.12267
4.320000 -3.09024 0.965224
4.330000 -3.08205 0.744763
4.340000 -3.07345 0.908529
4.350000 -3.06259 1.19396
4.360000 -3.05171 1.03073
4.370000 -3.0414 1.02957
4.380000 -3.03133 1.0025
4.390000 -3.02151 0.97643
4.400000 -3.01118 1.0855
4.410000 -3.00065 1.04275
4.420000 -2.99055 0.995933
4.430000 -2.97996 1.1062
4.440000 -2.96846 1.17039
4.450000 -2.95799 0.984889
4.460000 -2.94715 1.12638
4.470000 -2.93698 0.967575
4.480000 -2.92818 0.840523
4.490000 -2.92098 0.643819
4.500000 -2.91389 0.749159
4.510000 -2.90632 0.765823
4.520000 -2.89799 0.882156
4.530000 -2.88813 1.03952
4.540000 -2.87683 1.17675
4.550000 -2.86439 1.2762
4.560000 -2.84952 1.61045
4.570000 -2.83518 1.34307
4.580000 -2.82283 1.20329
4.590000 -2.81023 1.30692
4.600000 -2.79735 1.29233
4.610000 -2.7854 1.16685
4.620000 -2.77345 1.22028
4.630000 -2.76072 1.31059
4.640000 -2.74616 1.53562
4.650000 -2.72978 1.68356
4.660000 -2.71142 1.90351
4.670000 -2.69173 2.00348
4.680000 -2.67093 2.11691
4.690000 -2.64947 2.17634
4.700000 -2.62509 2.56521
4.710000 -2.5989 2.65352
4.720000 -2.57302 2.5608
4.730000 -2.54738 2.55462
4.740000 -2.52154 2.59737
4.750000 -2.4952 2.64108
4.760000 -2.4682 2.72101
4.770000 -2.44038 2.81109
4.780000 -2.41234 2.78921
4.790000 -2.38367 2.90164
4.800000 -2.35417 2.97903
4.810000 -2.32199 3.33014
4.820000 -2.28772 3.47581
4.830000 -2.25178 3.64166
4.840000 -2.21562 3.59387
4.850000 -2.18064 3.41865
4.860000 -2.14602 3.49117
4.870000 -2.11044 3.58688
4.880000 -2.07352 3.73027
4.890000 -2.03695 3.60447
4.900000 -2.00092 3.5854
4.910000 -1.96428 3.69725
4.920000 -1.92566 3.92608
4.930000 -1.88847 3.62807
4.940000 -1.85202 3.65228
4.950000 -1.81657 3.45429
4.960000 -1.78132 3.53732
4.970000 -1.74575 3.54017
4.980000 -1.70938 3.68647
4.990000 -1.67142 3.84925
5.000000 -1.63279 3.88217
5.010000 -1.59375 3.89466
5.020000 -1.55643 3.64189
5.030000 -1.519 3.78288
5.040000 -1.47964 3.98408
5.050000 -1.43849 4.17972
5.060000 -1.39695 4.12281
5.070000 -1.3569 3.94404
5.080000 -1.31753 3.92258
5.090000 -1.27713 4.10591
5.100000 -1.23779 3.84695
5.110000 -1.20145 3.52066
5.120000 -1.16593 3.57421
5.130000 -1.13049 3.53217
5.140000 -1.0937 3.76245
5.150000 -1.05592 3.77376
5.160000 -1.01801 3.79982
5.170000 -0.979973 3.78455
5.180000 -0.942792 3.68463
5.190000 -0.906155 3.65012
5.200000 -0.870168 3.56337
5.210000 -0.832958 3.78145
5.220000 -0.795167 3.76601
5.230000 -0.757051 3.81709
5.240000 -0.718801 3.8201
5.250000 -0.679015 4.0485
5.260000 -0.634452 4.63109
5.270000 -0.587241 4.74331
5.280000 -0.539316 4.8248
5.290000 -0.490666 4.88317
5.300000 -0.443805 4.59413
5.310000 -0.399191 4.39633
5.320000 -0.355913 4.27591
5.330000 -0.311784 4.48248
5.340000 -0.268844 4.18235
5.350000 -0.226699 4.19288
5.360000 -0.184004 4.28174
5.370000 -0.140503 4.37212
5.380000 -0.0962014 4.43565
5.390000 -0.0540677 4.08979
5.400000 -0.0121679 4.21498
5.410000 0.0293111 4.1219
5.420000 0.072622 4.42298
5.430000 0.117666 4.53639
5.440000 0.162608 4.46221
5.450000 0.205468 4.18018
5.460000 0.246652 4.0524
5.470000 0.28821 4.19286
5.480000 0.330018 4.16683
5.490000 0.372289 4.2293
5.500000 0.414386 4.18142
5.510000 0.457145 4.32945
5.520000 0.499608 4.19011
5.530000 0.544121 4.56039
5.540000 0.58722 4.16883
5.550000 0.628131 4.04336
5.560000 0.668589 4.02959
5.570000 0.708274 3.9199
5.580000 0.746527 3.77707
5.590000 0.786822 4.11955
5.600000 0.827481 4.0352
5.610000 0.867183 3.91536
5.620000 0.906716 3.93838
5.630000 0.945661 3.84181
5.640000 0.982784 3.64195
5.650000 1.01797 3.45865
5.660000 1.05034 3.1139
5.670000 1.08138 3.08588
